date,district,crop,era5_sm_m3m3,downscaled_sm_m3m3,downscaled_sm_mm,VV,VH,delta_VV,NDVI,NDWI,EVI,TWI,slope
2019-03-12,Baghpat,Wheat,0.216375986735026,0.1989869403512795,179.08824631615155,-8.071688081124694,-16.134318975051382,0.294687856680726,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-13,Baghpat,Wheat,0.2073389689127604,0.1989869403512795,179.08824631615155,-8.071688081124694,-16.134318975051382,0.294687856680726,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-14,Baghpat,Wheat,0.2149969736735026,0.1989869403512795,179.08824631615155,-8.071688081124694,-16.134318975051382,0.294687856680726,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-15,Baghpat,Wheat,0.2120889027913411,0.17240009616171148,155.16008654554034,-9.44877976343685,-15.905663451711826,-1.0824038256314292,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-16,Baghpat,Wheat,0.2006893157958984,0.17240009616171148,155.16008654554034,-9.44877976343685,-15.905663451711826,-1.0824038256314292,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-17,Baghpat,Wheat,0.1901842753092447,0.17240009616171148,155.16008654554034,-9.44877976343685,-15.905663451711826,-1.0824038256314292,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-18,Baghpat,Wheat,0.1810003916422526,0.17240009616171148,155.16008654554034,-9.44877976343685,-15.905663451711826,-1.0824038256314292,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-19,Baghpat,Wheat,0.1732540130615234,0.17240009616171148,155.16008654554034,-9.44877976343685,-15.905663451711826,-1.0824038256314292,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-20,Baghpat,Wheat,0.1746152242024739,0.17240009616171148,155.16008654554034,-9.44877976343685,-15.905663451711826,-1.0824038256314292,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-21,Baghpat,Wheat,0.1745357513427734,0.17240009616171148,155.16008654554034,-9.44877976343685,-15.905663451711826,-1.0824038256314292,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
